asset_type,deal,source,source_url,listing_id,name,district,plz,city,state,rent_eur_m2_min,rent_eur_m2_max,price_eur,area_min_m2,area_max_m2,rooms,captured,notes
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0112,jll-K0112,"Office property — Köln, Rath/Heumar (K0112)",Rath/Heumar,51107,Köln,Nordrhein-Westfalen,12.5,12.5,,297,1425,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1512,jll-K1512,"Office property — Köln, Ossendorf (K1512)",Ossendorf,50829,Köln,Nordrhein-Westfalen,14.5,14.5,,289,3987,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0025,jll-K0025,"Office property — Köln, Müngersdorf (K0025)",Müngersdorf,50933,Köln,Nordrhein-Westfalen,13.5,13.5,,182,8128,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0007,jll-K0007,"Office property — Köln, Ehrenfeld (K0007)",Ehrenfeld,50825,Köln,Nordrhein-Westfalen,13,13,,97,9918,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1551,jll-K1551,"Office property — Köln, Merkenich (K1551)",Merkenich,50769,Köln,Nordrhein-Westfalen,11,11,,210,8088,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1750,jll-K1750,"Office property — Köln, Poll (K1750)",Poll,51105,Köln,Nordrhein-Westfalen,9.5,9.5,,667,2457,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0285,jll-K0285,"Office property — Köln, Müngersdorf (K0285)",Müngersdorf,50933,Köln,Nordrhein-Westfalen,14,14,,255,1112,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0015,jll-K0015,"Office property — Köln, Gremberghoven (K0015)",Gremberghoven,51149,Köln,Nordrhein-Westfalen,14.5,14.5,,135,3089,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0043,jll-K0043,"Office property — Köln, Ossendorf (K0043)",Ossendorf,50829,Köln,Nordrhein-Westfalen,14,14,,410,3315,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1000,jll-K1000,"Office property — Köln, Kalk (K1000)",Kalk,51105,Köln,Nordrhein-Westfalen,13.5,13.5,,363,1206,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0281,jll-K0281,"Office property — Köln, Humboldt-Gremberg (K0281)",Humboldt-Gremberg,51105,Köln,Nordrhein-Westfalen,11.5,11.5,,289,2467,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0218,jll-K0218,"Office property — Köln, Ossendorf (K0218)",Ossendorf,50829,Köln,Nordrhein-Westfalen,11,11,,267,1496,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1924,jll-K1924,"Office property — Köln, Gremberghoven (K1924)",Gremberghoven,51149,Köln,Nordrhein-Westfalen,11,11,,2761,2761,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0202,jll-K0202,"Office property — Köln, Neustadt-Nord (K0202)",Neustadt-Nord,50670,Köln,Nordrhein-Westfalen,9,9,,254,1062,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0193,jll-K0193,"Office property — Köln, Bayenthal (K0193)",Bayenthal,50968,Köln,Nordrhein-Westfalen,13.13,13.13,,800,1600,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0180,jll-K0180,"Office property — Köln, Neuehrenfeld (K0180)",Neuehrenfeld,50823,Köln,Nordrhein-Westfalen,12.5,12.5,,625,7500,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1491,jll-K1491,"Office property — Köln, Holweide (K1491)",Holweide,51067,Köln,Nordrhein-Westfalen,10,11,,354,1603,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1438,jll-K1438,"Office property — Köln, Altstadt-Nord (K1438)",Altstadt-Nord,50667,Köln,Nordrhein-Westfalen,15,15,,316,2396,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0096,jll-K0096,"Office property — Köln, Mülheim (K0096)",Mülheim,51063,Köln,Nordrhein-Westfalen,11.16,11.16,,280,2365,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0172,jll-K0172,"Office property — Köln, Eil (K0172)",Eil,51149,Köln,Nordrhein-Westfalen,8.5,8.9,,290,1387,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1678,jll-K1678,"Office property — Köln, Braunsfeld (K1678)",Braunsfeld,50933,Köln,Nordrhein-Westfalen,11.8,13,,386,8229,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0383,jll-K0383,"Office property — Köln, Ossendorf (K0383)",Ossendorf,50829,Köln,Nordrhein-Westfalen,12.5,12.5,,549,2410,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0279,jll-K0279,"Office property — Köln, Braunsfeld (K0279)",Braunsfeld,50933,Köln,Nordrhein-Westfalen,11.5,11.5,,300,1820,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0327,jll-K0327,"Office property — Köln, Müngersdorf (K0327)",Müngersdorf,50933,Köln,Nordrhein-Westfalen,11.5,11.5,,400,2324,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0181,jll-K0181,"Office property — Köln, Junkersdorf (K0181)",Junkersdorf,50858,Köln,Nordrhein-Westfalen,7,7,,350,1323,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1788,jll-K1788,"Office property — Köln, Rodenkirchen (K1788)",Rodenkirchen,50999,Köln,Nordrhein-Westfalen,11.5,11.5,,631,1274,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1576,jll-K1576,"Office property — Köln, Merkenich (K1576)",Merkenich,50769,Köln,Nordrhein-Westfalen,11.5,11.5,,335,6166,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1632,jll-K1632,"Office property — Köln, Ossendorf (K1632)",Ossendorf,50829,Köln,Nordrhein-Westfalen,11.5,13.5,,750,4150,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0026,jll-K0026,"Office property — Köln, Zollstock (K0026)",Zollstock,50969,Köln,Nordrhein-Westfalen,13.8,13.8,,148,2094,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1900,jll-K1900,"Office property — Köln, Niehl (K1900)",Niehl,50735,Köln,Nordrhein-Westfalen,7,7,,700,2100,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1894,jll-K1894,"Office property — Köln, Rodenkirchen (K1894)",Rodenkirchen,50999,Köln,Nordrhein-Westfalen,11.5,12.5,,336,1402,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1887,jll-K1887,"Office property — Köln, Ossendorf (K1887)",Ossendorf,50829,Köln,Nordrhein-Westfalen,11.9,11.9,,600,2557,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k0357,jll-K0357,"Office property — Köln, Zollstock (K0357)",Zollstock,50969,Köln,Nordrhein-Westfalen,12.5,12.5,,162,3386,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1875,jll-K1875,"Office property — Köln, Ossendorf (K1875)",Ossendorf,50829,Köln,Nordrhein-Westfalen,13,15,,920,8076,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1589,jll-K1589,"Office property — Bonn, Endenich (K1589)",Endenich,53121,Bonn,Nordrhein-Westfalen,11.5,11.5,,495,1839,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1828,jll-K1828,"Office property — Bonn, Gronau (K1828)",Gronau,53113,Bonn,Nordrhein-Westfalen,14.5,14.5,,506,2161,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1881,jll-K1881,Office property — Bonn (K1881),,53113,Bonn,Nordrhein-Westfalen,14,14,,62,3512,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1691,jll-K1691,"Office property — Bonn, Gronau (K1691)",Gronau,53113,Bonn,Nordrhein-Westfalen,10,11.85,,364,3921,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1321,jll-K1321,"Office property — Bonn, Buschdorf (K1321)",Buschdorf,53117,Bonn,Nordrhein-Westfalen,12.5,12.5,,483,2592,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1737,jll-K1737,"Office property — Bonn, Plittersdorf (K1737)",Plittersdorf,53175,Bonn,Nordrhein-Westfalen,12,12,,184,3388,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1880,jll-K1880,"Office property — Bonn, Friesdorf (K1880)",Friesdorf,53175,Bonn,Nordrhein-Westfalen,12.5,14.5,,250,4772,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1898,jll-K1898,Office property — Aachen (K1898),,52070,Aachen,Nordrhein-Westfalen,13,13,,1284,1284,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
office,lease,JLL,https://gewerbeimmobilien.jll.de/bueros/k1896,jll-K1896,Office property — Aachen (K1896),,52064,Aachen,Nordrhein-Westfalen,12.5,12.5,,98,1347,,2026-06-28,"JLL gewerbeimmobilien; for-rent; €/m²·mo; area=available-unit range; filter 1000-6000m², ≤€15/m²"
retail,lease,JLL,https://gewerbeimmobilien.jll.de/einzelhandel/e1096,jll-E1096,"Retail — Düsseldorf, Pempelfort (E1096)",Pempelfort,40477,Düsseldorf,Nordrhein-Westfalen,,,,,,,2026-06-28,"JLL Einzelhandel; Miete €5.000/Monat (total monthly rent, not €/m²); price_basis=LISTED"
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d3204,jll-D3204,Hall/industrial — Düsseldorf (D3204),,40599,Düsseldorf,Nordrhein-Westfalen,,,,446,6299,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d2583,jll-D2583,"Hall/industrial — Düsseldorf, Benrath (D2583)",Benrath,40589,Düsseldorf,Nordrhein-Westfalen,,,,225,10020,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d3088,jll-D3088,Hall/industrial — Düsseldorf (D3088),,40231,Düsseldorf,Nordrhein-Westfalen,,,,388,5477,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d3391,jll-D3391,"Hall/industrial — Düsseldorf, Rath (D3391)",Rath,40472,Düsseldorf,Nordrhein-Westfalen,,,,,,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d0219,jll-D0219,"Hall/industrial — Düsseldorf, Heerdt (D0219)",Heerdt,40549,Düsseldorf,Nordrhein-Westfalen,,,,3039,18740,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d2999,jll-D2999,"Hall/industrial — Düsseldorf, Hellerhof (D2999)",Hellerhof,40595,Düsseldorf,Nordrhein-Westfalen,7.7,7.7,,655,2621,,2026-06-28,JLL Hallen; €/m²·mo where shown; price_basis=LISTED
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d0799,jll-D0799,"Hall/industrial — Düsseldorf, Rath (D0799)",Rath,40472,Düsseldorf,Nordrhein-Westfalen,7,7,,1194,1194,,2026-06-28,JLL Hallen; €/m²·mo where shown; price_basis=LISTED
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d1800-1,jll-D1800-1,"Hall/industrial — Düsseldorf, Heerdt (D1800-1)",Heerdt,40549,Düsseldorf,Nordrhein-Westfalen,7,7,,1391,1391,,2026-06-28,JLL Hallen; €/m²·mo where shown; price_basis=LISTED
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d2867,jll-D2867,"Hall/industrial — Düsseldorf, Lierenfeld (D2867)",Lierenfeld,40231,Düsseldorf,Nordrhein-Westfalen,,,,5700,5700,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d0262,jll-D0262,"Hall/industrial — Düsseldorf, Flingern Süd (D0262)",Flingern Süd,40233,Düsseldorf,Nordrhein-Westfalen,,,,1156,1156,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d1752,jll-D1752,"Hall/industrial — Düsseldorf, Hafen (D1752)",Hafen,40221,Düsseldorf,Nordrhein-Westfalen,,,,10670,10670,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d3131,jll-D3131,Hall/industrial — Düsseldorf (D3131),,40597,Düsseldorf,Nordrhein-Westfalen,9.9,9.9,,403,811,,2026-06-28,JLL Hallen; €/m²·mo where shown; price_basis=LISTED
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d2870,jll-D2870,"Hall/industrial — Düsseldorf, Reisholz (D2870)",Reisholz,40599,Düsseldorf,Nordrhein-Westfalen,,,,2500,2500,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d3165,jll-D3165,Hall/industrial — Düsseldorf (D3165),,40599,Düsseldorf,Nordrhein-Westfalen,9.5,9.5,,5011,14354,,2026-06-28,JLL Hallen; €/m²·mo where shown; price_basis=LISTED
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d3022,jll-D3022,Hall/industrial — Düsseldorf (D3022),,40221,Düsseldorf,Nordrhein-Westfalen,,,,3420,3420,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d3165-1,jll-D3165-1,Hall/industrial — Düsseldorf (D3165-1),,40599,Düsseldorf,Nordrhein-Westfalen,9.5,9.5,,5011,5011,,2026-06-28,JLL Hallen; €/m²·mo where shown; price_basis=LISTED
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d2461,jll-D2461,"Hall/industrial — Düsseldorf, Rath (D2461)",Rath,40472,Düsseldorf,Nordrhein-Westfalen,,,,896,896,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d3221,jll-D3221,Hall/industrial — Düsseldorf (D3221),,40549,Düsseldorf,Nordrhein-Westfalen,,,,,,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d3088-1,jll-D3088-1,Hall/industrial — Düsseldorf (D3088-1),,40231,Düsseldorf,Nordrhein-Westfalen,,,,1939,1939,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d0032,jll-D0032,"Hall/industrial — Düsseldorf, Lichtenbroich (D0032)",Lichtenbroich,40472,Düsseldorf,Nordrhein-Westfalen,6.5,6.5,,625,3044,,2026-06-28,JLL Hallen; €/m²·mo where shown; price_basis=LISTED
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d2583-3,jll-D2583-3,"Hall/industrial — Düsseldorf, Benrath (D2583-3)",Benrath,40589,Düsseldorf,Nordrhein-Westfalen,,,,1024,1024,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d2583-2,jll-D2583-2,"Hall/industrial — Düsseldorf, Benrath (D2583-2)",Benrath,40589,Düsseldorf,Nordrhein-Westfalen,,,,1849,1849,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d2583-1,jll-D2583-1,"Hall/industrial — Düsseldorf, Benrath (D2583-1)",Benrath,40589,Düsseldorf,Nordrhein-Westfalen,,,,1659,1659,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d3088-2,jll-D3088-2,Hall/industrial — Düsseldorf (D3088-2),,40231,Düsseldorf,Nordrhein-Westfalen,,,,1425,1425,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
industrial_hall,lease,JLL,https://gewerbeimmobilien.jll.de/hallen/d3122,jll-D3122,"Hall/industrial — Düsseldorf, Benrath (D3122)",Benrath,40589,Düsseldorf,Nordrhein-Westfalen,,,,707,6922,,2026-06-28,JLL Hallen; price auf Anfrage; price_basis=price_on_request
